,rating,dVa_timePlayed,dVa_barrierDamageDoneAvgPer10Min,dVa_criticalHitsAvgPer10Min,dVa_deathsAvgPer10Min,dVa_eliminationsAvgPer10Min,dVa_finalBlowsAvgPer10Min,dVa_heroDamageDoneAvgPer10Min,dVa_objectiveKillsAvgPer10Min,dVa_objectiveTimeAvgPer10Min,dVa_soloKillsAvgPer10Min,dVa_timeSpentOnFireAvgPer10Min,dVa_weaponAccuracy,dVa_damageBlockedAvgPer10Min,dVa_mechsCalledAvgPer10Min,dVa_selfDestructKillsAvgPer10Min,orisa_timePlayed,orisa_barrierDamageDoneAvgPer10Min,orisa_criticalHitsAvgPer10Min,orisa_deathsAvgPer10Min,orisa_eliminationsAvgPer10Min,orisa_finalBlowsAvgPer10Min,orisa_heroDamageDoneAvgPer10Min,orisa_objectiveKillsAvgPer10Min,orisa_objectiveTimeAvgPer10Min,orisa_soloKillsAvgPer10Min,orisa_timeSpentOnFireAvgPer10Min,orisa_weaponAccuracy,orisa_damageBlockedAvgPer10Min,orisa_superchargerAssistsAvgPer10Min,reinhardt_timePlayed,reinhardt_barrierDamageDoneAvgPer10Min,reinhardt_criticalHitsAvgPer10Min,reinhardt_deathsAvgPer10Min,reinhardt_eliminationsAvgPer10Min,reinhardt_finalBlowsAvgPer10Min,reinhardt_heroDamageDoneAvgPer10Min,reinhardt_objectiveKillsAvgPer10Min,reinhardt_objectiveTimeAvgPer10Min,reinhardt_soloKillsAvgPer10Min,reinhardt_timeSpentOnFireAvgPer10Min,reinhardt_weaponAccuracy,reinhardt_chargeKillsAvgPer10Min,reinhardt_damageBlockedAvgPer10Min,reinhardt_earthshatterKillsAvgPer10Min,reinhardt_fireStrikeKillsAvgPer10Min,roadhog_timePlayed,roadhog_barrierDamageDoneAvgPer10Min,roadhog_criticalHitsAvgPer10Min,roadhog_deathsAvgPer10Min,roadhog_eliminationsAvgPer10Min,roadhog_finalBlowsAvgPer10Min,roadhog_heroDamageDoneAvgPer10Min,roadhog_objectiveKillsAvgPer10Min,roadhog_objectiveTimeAvgPer10Min,roadhog_soloKillsAvgPer10Min,roadhog_timeSpentOnFireAvgPer10Min,roadhog_weaponAccuracy,roadhog_enemiesHookedAvgPer10Min,roadhog_hookAccuracy,roadhog_selfHealingAvgPer10Min,roadhog_wholeHogKillsAvgPer10Min,sigma_timePlayed,sigma_barrierDamageDoneAvgPer10Min,sigma_criticalHitsAvgPer10Min,sigma_deathsAvgPer10Min,sigma_eliminationsAvgPer10Min,sigma_finalBlowsAvgPer10Min,sigma_heroDamageDoneAvgPer10Min,sigma_objectiveKillsAvgPer10Min,sigma_objectiveTimeAvgPer10Min,sigma_soloKillsAvgPer10Min,sigma_timeSpentOnFireAvgPer10Min,sigma_weaponAccuracy,sigma_accretionKillsAvgPer10Min,sigma_damageAbsorbedAvgPer10Min,sigma_damageBlockedAvgPer10Min,sigma_graviticFluxKillsAvgPer10Min,winston_timePlayed,winston_barrierDamageDoneAvgPer10Min,winston_criticalHitsAvgPer10Min,winston_deathsAvgPer10Min,winston_eliminationsAvgPer10Min,winston_finalBlowsAvgPer10Min,winston_heroDamageDoneAvgPer10Min,winston_objectiveKillsAvgPer10Min,winston_objectiveTimeAvgPer10Min,winston_soloKillsAvgPer10Min,winston_timeSpentOnFireAvgPer10Min,winston_weaponAccuracy,winston_damageBlockedAvgPer10Min,winston_jumpPackKillsAvgPer10Min,winston_playersKnockedBackAvgPer10Min,winston_primalRageKillsAvgPer10Min,winston_primalRageMeleeAccuracy,winston_teslaCannonAccuracy,wreckingBall_timePlayed,wreckingBall_barrierDamageDoneAvgPer10Min,wreckingBall_criticalHitsAvgPer10Min,wreckingBall_deathsAvgPer10Min,wreckingBall_eliminationsAvgPer10Min,wreckingBall_finalBlowsAvgPer10Min,wreckingBall_heroDamageDoneAvgPer10Min,wreckingBall_objectiveKillsAvgPer10Min,wreckingBall_objectiveTimeAvgPer10Min,wreckingBall_soloKillsAvgPer10Min,wreckingBall_timeSpentOnFireAvgPer10Min,wreckingBall_weaponAccuracy,wreckingBall_grapplingClawKillsAvgPer10Min,wreckingBall_minefieldKillsAvgPer10Min,wreckingBall_piledriverKillsAvgPer10Min,wreckingBall_playersKnockedBackAvgPer10Min,zarya_timePlayed,zarya_barrierDamageDoneAvgPer10Min,zarya_criticalHitsAvgPer10Min,zarya_deathsAvgPer10Min,zarya_eliminationsAvgPer10Min,zarya_finalBlowsAvgPer10Min,zarya_heroDamageDoneAvgPer10Min,zarya_objectiveKillsAvgPer10Min,zarya_objectiveTimeAvgPer10Min,zarya_soloKillsAvgPer10Min,zarya_timeSpentOnFireAvgPer10Min,zarya_weaponAccuracy,zarya_averageEnergy,zarya_damageBlockedAvgPer10Min,zarya_gravitonSurgeKillsAvgPer10Min,zarya_highEnergyKillsAvgPer10Min,zarya_primaryFireAccuracy
693,2657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10846,1976,,6.56,13.03,5.67,5189,4.25,01:28,0.57,00:08,,3.21,14599,1.42,4.16,18054,4100,167,5.38,22.37,12.36,8063,6.15,00:52,4.62,01:27,35%,20.21,58%,4388,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14418.0,2265.0,,7.36,22.03,9.54,8231.0,7.93,01:21,1.64,00:36,43%,9.7,3.08,4.48,76.33,14441,4018,,5.68,27.47,11.43,8941,10.63,01:28,1.8,02:30,46%,42%,5517,4.43,17.81,43%
695,2941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,2629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,1657,,8.06,13.34,5.43,4840,4.34,01:32,0.31,00:32,,2.48,17614,2.48,4.5,32424,4275,136,6.1,18.15,8.62,6788,7.98,01:44,1.18,00:38,28%,15.99,50%,4262,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603,3317,,5.04,26.88,12.6,9389,9.07,01:23,2.52,02:26,36%,19%,3433,2.94,7.39,49%
699,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259,2577,,7.44,17.37,8.68,8596,6.98,02:01,0.23,01:02,,2.79,15766,2.33,6.98,7205,6254,126,6.0,18.99,8.75,6899,8.37,02:13,0.94,00:45,25%,16.12,43%,4266,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14428,4817,,6.1,22.22,5.78,6817,9.5,01:30,0.08,00:54,38%,39%,5703,3.64,14.83,36%
700,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,2269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,2578,,,,,,,,,,,,,,,,3657.0,6299.0,,7.2,17.91,5.3,6687.0,9.81,02:34,0.7,00:59,31%,17299.0,11.41,3657,2023,,6.72,15.48,7.35,5875,7.35,02:21,0.31,00:20,,1.72,19381,2.5,7.51,3650,7448,93.7,4.79,17.43,8.14,5800,9.73,02:06,1.02,00:18,24%,13.22,46%,2176,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7203,4739,,6.23,25.16,9.32,9367,11.23,01:21,0.62,01:47,45%,41%,5654,4.32,15.89,46%
704,2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,5406,,6.97,20.2,4.69,6706,11.54,02:05,0.24,00:20,40%,38%,5555,4.33,10.82,36%
705,2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28847,3292,,7.5,18.68,9.57,8862,7.23,01:34,0.4,01:11,,3.18,16504,3.89,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654,4684,,6.29,20.5,6.2,7453,6.39,01:11,0.76,00:31,45%,43%,6360,3.62,12.77,43%
706,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643,6140,,4.55,26.1,11.91,9755,9.24,01:08,2.01,02:57,47%,53%,6466,5.35,22.35,50%
707,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632,4574,,6.81,22.66,11.99,8728,10.96,01:50,0.89,01:47,51%,45%,6152,2.96,15.7,39%
708,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32415,2805,,8.09,17.47,7.94,7979,6.88,01:51,0.57,00:51,,3.17,12296,3.45,7.0,3610,5014,112,6.91,17.07,6.74,6788,6.57,01:21,0.94,00:26,25%,16.39,48%,5309,2.48,,,,,,,,,,,,,,,,,7212,2007,,9.77,19.38,5.65,6394,8.22,01:52,0.44,00:27,,14302,3.67,43.25,1.76,49%,54%,7218.0,2608.0,,7.56,12.55,3.02,5196.0,6.88,01:37,0.45,00:03,28%,3.25,1.74,2.8,60.7,14433,4979,,6.72,19.32,6.44,7544,10.48,01:33,0.81,01:04,38%,38%,5516,3.57,12.67,38%
710,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10840,3553,,7.45,18.15,9.15,8581,8.27,01:49,0.48,01:29,,2.23,13605,3.87,7.02,,,,,,,,,,,,,,,,,21630.0,4838.0,,5.11,21.61,7.31,8898.0,9.56,01:35,0.48,01:36,,4.61,1681.0,9428.0,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,5456,,5.21,21.28,7.0,7049,10.14,01:45,0.18,00:46,42%,41%,5789,3.59,12.57,33%
711,2158,3605,6437,249,5.39,22.21,9.6,7625,6.44,01:50,2.5,01:06,23%,5286,6.31,3.15,,,,,,,,,,,,,,,3618,2398,,8.16,18.95,11.07,7930,7.19,01:28,1.38,02:03,,1.38,15605,3.18,8.02,3631,5270,100,7.22,19.39,8.57,6187,8.27,01:16,1.2,00:01,24%,15.79,48%,4001,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,4752,,6.85,20.09,5.71,7031,7.31,01:05,0.57,00:39,47%,33%,4998,4.91,10.84,37%
712,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,5114,58.07,6.6,13.39,2.83,3513,5.66,01:14,0.38,00:00,18%,8.11,43%,2745,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2888,3654,6046,273,5.71,23.02,9.71,8140,5.31,01:09,0.8,01:02,28%,8086,5.11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,988,,9.02,20.35,8.2,7028,4.7,01:02,1.01,00:49,,11480,5.89,50.46,2.58,51%,64%,,,,,,,,,,,,,,,,,10815,5028,,6.64,23.41,9.99,9356,8.59,01:05,1.35,01:32,45%,44%,6471,3.76,16.45,40%
715,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7254,3018,,4.33,26.19,14.12,10105,7.45,01:29,0.57,01:59,,5.04,19439,5.47,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.0,2501.0,,4.38,25.33,10.27,9286.0,10.95,01:44,1.64,00:58,37%,10.4,3.15,9.72,102.0,,,,,,,,,,,,,,,,,
717,2077,3626,3893,283,4.37,23.25,8.39,7032,6.29,01:06,1.4,00:24,28%,6445,3.23,1.14,14433.0,6324.0,,4.85,21.47,7.18,6967.0,8.29,01:11,0.61,01:08,32%,14075.0,7.79,68412,2633,,6.46,21.46,11.48,8974,7.32,01:26,0.96,01:32,,4.65,13644,4.07,8.18,3603,3354,78.23,7.58,14.24,6.43,4870,6.09,01:15,1.03,00:26,27%,12.29,48%,3104,1.95,14450.0,972.0,,7.04,4.88,1.48,2148.0,1.48,00:10,0.2,00:06,,1.0,550.0,2471.0,0.92,32440,1462,,5.5,23.87,9.46,7733,8.24,01:29,1.66,01:02,,13978,6.36,48.44,2.54,54%,68%,3601.0,867.0,,4.93,4.93,2.11,2625.0,1.13,00:22,0.56,,35%,1.27,0.84,1.41,25.07,10804,2626,,4.95,22.61,7.52,6788,9.05,01:04,0.86,00:47,42%,33%,4833,3.33,11.28,41%
718,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626,2859,,7.06,19.62,8.9,9367,8.24,02:20,0.78,01:52,,4.45,13922,3.14,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628,1594,,6.08,24.01,6.67,6312,12.45,01:55,0.59,00:39,,14198,9.04,51.87,1.78,46%,61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,1755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,4003,10859,5939,333,4.57,23.44,8.98,7579,6.4,01:38,1.02,00:41,27%,7975,5.32,1.99,,,,,,,,,,,,,,,25209,3838,,7.77,18.65,8.13,8696,7.54,01:27,0.43,01:05,,3.45,18459,3.36,8.03,,,,,,,,,,,,,,,,,3622.0,3971.0,,5.96,19.84,7.17,9625.0,7.36,01:35,0.65,01:01,,4.47,2329.0,11710.0,2.89,,,,,,,,,,,,,,,,,,,3652.0,2115.0,,9.03,15.95,6.31,6679.0,6.8,01:22,0.87,00:07,40%,4.33,1.85,6.43,64.79,3646,6835,,5.5,22.52,7.54,9040,9.75,01:32,0.53,01:20,50%,56%,7478,4.7,19.07,42%
723,3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7247,3842,,7.77,21.53,9.67,9382,7.22,01:28,0.48,01:06,,3.61,14295,4.7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,5067,,7.8,21.39,6.56,8457,8.75,01:22,1.24,02:07,40%,36%,5839,4.66,13.5,34%
724,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631,5202,80.39,6.21,17.1,7.31,5583,7.03,01:05,1.24,00:06,20%,13.65,44%,3064,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211,3034,197,5.2,28.88,15.93,9416,8.91,01:00,3.3,02:24,32%,20.96,49%,3725,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,3934,,5.57,23.55,8.99,10929,7.28,00:59,1.71,01:23,55%,42%,6332,3.71,14.13,43%
727,2311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,2660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7214,3251,,7.62,17.77,6.77,8051,7.39,01:19,0.28,00:37,,1.75,16833,4.01,8.41,7237,6792,130,5.27,23.11,11.26,7691,9.96,01:18,1.5,00:59,28%,18.29,48%,4970,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36051,5926,,6.01,23.24,9.51,10035,9.9,01:26,0.95,01:39,41%,52%,7279,4.53,18.06,39%
731,2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,2433,,6.57,16.75,8.54,7478,6.9,01:57,0.16,00:31,,2.96,16206,2.63,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,5457,,5.99,27.61,9.31,10122,10.64,01:37,1.16,02:40,50%,45%,6444,5.82,19.46,44%
732,1926,3616,5791,207,4.87,25.39,8.46,7064,5.91,01:10,1.85,00:24,24%,7187,4.98,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635,7140,140,6.47,18.13,8.2,6914,5.66,01:13,1.39,00:16,26%,15.36,45%,4271,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,2309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,3215,,7.87,15.17,8.16,7733,7.01,02:17,0.43,00:19,,3.72,16434,2.29,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,5709,,7.01,24.37,9.39,8599,10.1,00:51,1.19,01:07,43%,43%,6439,3.69,14.86,42%
735,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637,3628,,6.25,24.23,11.43,9088,9.6,01:25,0.46,01:53,,6.55,12949,5.18,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,3639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626,2597,,7.0,13.02,7.25,6419,4.79,01:08,0.74,00:20,,2.46,9232,1.96,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614,3025,,7.25,15.55,4.83,5359,9.21,01:52,0.45,00:41,42%,23%,3643,2.11,5.74,34%
740,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637,4134,,7.34,22.93,9.79,9374,7.99,01:20,1.55,01:24,41%,42%,6121,5.15,14.69,49%
741,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211,4696,156,6.05,22.39,10.64,9546,8.81,01:25,2.41,01:20,24%,17.63,41%,4889,3.82,7239.0,4176.0,,6.13,18.46,5.84,8943.0,6.56,01:09,0.5,01:16,,4.76,1954.0,11927.0,3.61,3614,1399,,9.46,20.96,6.9,7554,6.39,01:03,1.53,00:20,,13277,7.67,72.73,1.92,50%,62%,,,,,,,,,,,,,,,,,3655,4259,,7.31,20.84,8.25,9165,9.2,01:12,0.68,01:17,35%,37%,5573,3.25,12.72,42%
743,3021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,2068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,2255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,2558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,3774,,4.66,23.03,9.5,8503,8.87,01:06,0.81,01:23,45%,51%,6739,3.67,18.46,47%
749,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,3830,,6.32,17.08,8.1,8368,6.58,01:10,0.25,01:09,,2.02,15356,4.3,6.96,3630,4369,123,5.94,20.57,9.14,6996,6.17,01:04,1.83,01:37,25%,14.86,42%,4426,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,3102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,4216,,6.45,26.62,12.07,12117,8.37,01:17,0.41,02:50,,3.98,16324,5.08,11.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,2086,,5.71,35.72,16.86,9932,11.91,01:33,1.14,02:19,,13275,14.1,99.34,6.48,65%,72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,2381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
